"","OBJECTID","n_export","precip_variability","population","pigs","cattle","flash_flow","average_flow","percent_no_sanitation","proportion_urban"
"261","IRN00011",1654.73059082031,98.1792526245117,1721.17333984375,0,461.442192621772,0.156954362988472,0.0219615381211042,12.18798828125,0
"262","IRN00014",2053.51586914062,61.1677017211914,9330.263671875,0,2751.67668978436,0.458882063627243,181.938919067383,12.18798828125,0
"263","IRN00015",1822.12451171875,49.7620086669922,11614.537109375,0,3813.66233196419,0.4527987241745,164.166763305664,12.18798828125,0
"264","JPN00001",138.37092590332,27.3380966186523,29987.37109375,2452.09345073418,2252.28548651648,0.452976882457733,28.8884620666504,0.0356019549071789,1
"265","JPN00003",1780.57800292969,50.4987907409668,40094.5546875,36111.0106306622,1736.01056135523,0.14632174372673,0.00696153845638037,0.0356019549071789,1
"266","JPN00007",151.91926574707,40.6672744750977,312876.84375,3362.62359248727,448.474559999255,0.280716359615326,0.0259230770170689,0.0356019549071789,1
"267","JPN00008",1.0604236125946,37.8215980529785,100108.8515625,3120.01511090471,234.187940343146,0.436795979738235,0.0268461536616087,0.0356019549071789,1
"268","JPN00009",169.688095092773,46.0092468261719,12811.1591796875,449.923557201992,230.640018755178,0.332491159439087,0.0253076925873756,0.0356019549071789,1
"269","JPN00010",36.5620956420898,48.4793128967285,109127.984375,5777.02147629589,1907.14726084236,0.408655345439911,0.247692301869392,0.0356019549071789,1
"270","JPN00011",98.0658721923828,47.6683921813965,33958.125,4304.4025723645,613.086221822052,0.243243247270584,0.0377307683229446,0.0356019549071789,1
"271","JPN00012",163.22575378418,44.4109344482422,98215.6328125,0,0,0.486377388238907,0.259538471698761,0.0356019549071789,1
"272","JPN00013",125.731597900391,49.2379989624023,570578.6875,436.339248762299,85.96996410178,0.387084990739822,0.0408076904714108,0.0356019549071789,1
"273","JPN00014",116.981285095215,50.9096794128418,180800.953125,1359.94435611556,357.915885343687,0.24647755920887,0.100923076272011,0.0356019549071789,1
"274","JPN00015",55.3933372497559,28.9589920043945,188799.703125,4404.91174880591,168.104951372318,0.424127459526062,0.0215000007301569,0.0356019549071789,1
"275","JPN00016",0,35.8136405944824,6.36598348617554,19.6963334260414,428.463450869292,0.410689651966095,0.320653855800629,0.0356019549071789,0
"276","JPN00017",106.084350585938,29.4247894287109,45453.82421875,3617.12861807042,2125.11549128263,0.490270376205444,514.557983398438,0.0356019549071789,1
"277","JPN00018",123.036750793457,41.7585716247559,43286.14453125,4118.25350394937,1269.37246193781,0.519844532012939,392.956878662109,0.0356019549071789,1
"278","JPN00019",0,23.5989646911621,NA,NA,NA,0.185642749071121,0.0213846154510975,0.0356019549071789,0
"279","JPN00020",0,42.0301666259766,98215.6328125,0,0,0.190327614545822,0.023461539298296,0.0356019549071789,1
"280","JPN00021",595.026123046875,54.9439430236816,58145.65625,3689.55380418073,924.140850134027,0.178135395050049,0.0123461540788412,0.0356019549071789,1
"281","JPN00022",18.0315055847168,51.4701194763184,23308.099609375,642.794994698199,194.256151047479,0.342477440834045,113.148460388184,0.0356019549071789,1
"282","JPN00023",106.332679748535,62.2057418823242,64269.63671875,9315.53653471978,5377.67476026475,0.179596185684204,0.0195000004023314,0.0356019549071789,1
"283","JPN00024",34.4357299804688,64.9916381835938,30079.390625,3601.54984071762,2116.94047811807,0.321715652942658,126.170036315918,0.0356019549071789,0
"284","JPN00025",0,40.104419708252,11439.779296875,5041.26110576421,1071.8620557327,0.212636053562164,0.0308076925575733,0.0356019549071789,0
"285","JPN00026",NA,39.4959297180176,5628.3154296875,0,0,0.44541409611702,18.8587303161621,0.0356019549071789,0
"286","JPN00027",NA,38.7856216430664,11954.6884765625,6109.32849697052,932.101113113547,0.136609077453613,0.00973076932132244,0.0356019549071789,0
"287","JPN00028",79.1398773193359,49.2950057983398,17341.064453125,1474.31677040536,390.132192419591,0.468299359083176,45.1213836669922,0.0356019549071789,1
"288","KEN00006",89.6039199829102,87.25146484375,15342.4599609375,654.78669366023,5136.32282664226,0.28764283657074,5.11199998855591,68.420654296875,0
"289","KEN00008",0,43.0050430297852,NA,NA,NA,0.53689044713974,91.7723083496094,68.420654296875,NA
"290","KHM00001",58.1931076049805,73.6404876708984,23063.333984375,5351.91200392516,4357.83292822742,0.16688060760498,0.00499999988824129,69.072380065918,0
"291","KHM00002",4.75461673736572,75.3456954956055,64269.40625,2384.27218072389,1814.70606127839,0.399425119161606,12477.2412109375,69.072380065918,1
